source,target
Blanda,Leucopetra
Blanda,Locri
Blanda,Zephyrium
Blanda,Silarus
Vibo,Temsa
Vibo,Terina
Vibo,Crotona
Vibo,Terina
Vibo,Consentia
Vibo,Hippo
Vibo,Vibo Valentia
Vibo,Metaurus
Vibo,Medma
Vibo,Scyllaion
Vibo,Rhegium
Vibo,Sicily
Vibo,Caenys
Vibo,Pelorus
Vibo,Rhegium
Vibo,Apennines
Vibo,Leucopetra
Vibo,Locri
Vibo,Zephyrium
Vibo,Silarus
Temsa,Terina
Temsa,Crotona
Temsa,Terina
Temsa,Consentia
Temsa,Hippo
Temsa,Vibo Valentia
Temsa,Metaurus
Temsa,Medma
Temsa,Scyllaion
Temsa,Rhegium
Temsa,Sicily
Temsa,Caenys
Temsa,Pelorus
Temsa,Rhegium
Temsa,Apennines
Temsa,Leucopetra
Temsa,Locri
Temsa,Zephyrium
Temsa,Silarus
Terina,Crotona
Terina,Consentia
Terina,Hippo
Terina,Vibo Valentia
Terina,Metaurus
Terina,Medma
Terina,Scyllaion
Terina,Rhegium
Terina,Sicily
Terina,Caenys
Terina,Pelorus
Terina,Rhegium
Terina,Apennines
Terina,Leucopetra
Terina,Locri
Terina,Zephyrium
Terina,Silarus
Crotona,Terina
Crotona,Consentia
Crotona,Hippo
Crotona,Vibo Valentia
Crotona,Metaurus
Crotona,Medma
Crotona,Scyllaion
Crotona,Rhegium
Crotona,Sicily
Crotona,Caenys
Crotona,Pelorus
Crotona,Rhegium
Crotona,Apennines
Crotona,Leucopetra
Crotona,Locri
Crotona,Zephyrium
Crotona,Silarus
Terina,Consentia
Terina,Hippo
Terina,Vibo Valentia
Terina,Metaurus
Terina,Medma
Terina,Scyllaion
Terina,Rhegium
Terina,Sicily
Terina,Caenys
Terina,Pelorus
Terina,Rhegium
Terina,Apennines
Terina,Leucopetra
Terina,Locri
Terina,Zephyrium
Terina,Silarus
Consentia,Hippo
Consentia,Vibo Valentia
Consentia,Metaurus
Consentia,Medma
Consentia,Scyllaion
Consentia,Rhegium
Consentia,Sicily
Consentia,Caenys
Consentia,Pelorus
Consentia,Rhegium
Consentia,Apennines
Consentia,Leucopetra
Consentia,Locri
Consentia,Zephyrium
Consentia,Silarus
Hippo,Vibo Valentia
Hippo,Metaurus
Hippo,Medma
Hippo,Scyllaion
Hippo,Rhegium
Hippo,Sicily
Hippo,Caenys
Hippo,Pelorus
Hippo,Rhegium
Hippo,Apennines
Hippo,Leucopetra
Hippo,Locri
Hippo,Zephyrium
Hippo,Silarus
Vibo Valentia,Metaurus
Vibo Valentia,Medma
Vibo Valentia,Scyllaion
Vibo Valentia,Rhegium
Vibo Valentia,Sicily
Vibo Valentia,Caenys
Vibo Valentia,Pelorus
Vibo Valentia,Rhegium
Vibo Valentia,Apennines
Vibo Valentia,Leucopetra
Vibo Valentia,Locri
Vibo Valentia,Zephyrium
Vibo Valentia,Silarus
Metaurus,Medma
Metaurus,Scyllaion
Metaurus,Rhegium
Metaurus,Sicily
Metaurus,Caenys
Metaurus,Pelorus
Metaurus,Rhegium
Metaurus,Apennines
Metaurus,Leucopetra
Metaurus,Locri
Metaurus,Zephyrium
Metaurus,Silarus
Medma,Scyllaion
Medma,Rhegium
Medma,Sicily
Medma,Caenys
Medma,Pelorus
Medma,Rhegium
Medma,Apennines
Medma,Leucopetra
Medma,Locri
Medma,Zephyrium
Medma,Silarus
Scyllaion,Rhegium
Scyllaion,Sicily
Scyllaion,Caenys
Scyllaion,Pelorus
Scyllaion,Rhegium
Scyllaion,Apennines
Scyllaion,Leucopetra
Scyllaion,Locri
Scyllaion,Zephyrium
Scyllaion,Silarus
Rhegium,Sicily
Rhegium,Caenys
Rhegium,Pelorus
Rhegium,Apennines
Rhegium,Leucopetra
Rhegium,Locri
Rhegium,Zephyrium
Rhegium,Silarus
Sicily,Caenys
Sicily,Pelorus
Sicily,Rhegium
Sicily,Apennines
Sicily,Leucopetra
Sicily,Locri
Sicily,Zephyrium
Sicily,Silarus
Caenys,Pelorus
Caenys,Rhegium
Caenys,Apennines
Caenys,Leucopetra
Caenys,Locri
Caenys,Zephyrium
Caenys,Silarus
Pelorus,Rhegium
Pelorus,Apennines
Pelorus,Leucopetra
Pelorus,Locri
Pelorus,Zephyrium
Pelorus,Silarus
Rhegium,Apennines
Rhegium,Leucopetra
Rhegium,Locri
Rhegium,Zephyrium
Rhegium,Silarus
Apennines,Leucopetra
Apennines,Locri
Apennines,Zephyrium
Apennines,Silarus
Leucopetra,Locri
Leucopetra,Zephyrium
Leucopetra,Silarus
Locri,Zephyrium
Locri,Silarus
Zephyrium,Silarus
Porthmos,Gades
Porthmos,Liguria
Porthmos,Sicily
Porthmos,Tuscan sea
Porthmos,Tyrrhenian sea
Porthmos,Sicily
Porthmos,Sardinia
Porthmos,Sicily
Porthmos,Tyrrhenian sea
Porthmos,Crete
Gades,Liguria
Gades,Sicily
Gades,Tuscan sea
Gades,Tyrrhenian sea
Gades,Sicily
Gades,Sardinia
Gades,Sicily
Gades,Tyrrhenian sea
Gades,Crete
Liguria,Sicily
Liguria,Tuscan sea
Liguria,Tyrrhenian sea
Liguria,Sicily
Liguria,Sardinia
Liguria,Sicily
Liguria,Tyrrhenian sea
Liguria,Crete
Sicily,Tuscan sea
Sicily,Tyrrhenian sea
Sicily,Sardinia
Sicily,Tyrrhenian sea
Sicily,Crete
Tuscan sea,Tyrrhenian sea
Tuscan sea,Sicily
Tuscan sea,Sardinia
Tuscan sea,Sicily
Tuscan sea,Tyrrhenian sea
Tuscan sea,Crete
Tyrrhenian sea,Sicily
Tyrrhenian sea,Sardinia
Tyrrhenian sea,Sicily
Tyrrhenian sea,Crete
Sicily,Sardinia
Sicily,Tyrrhenian sea
Sicily,Crete
Sardinia,Sicily
Sardinia,Tyrrhenian sea
Sardinia,Crete
Sicily,Tyrrhenian sea
Sicily,Crete
Tyrrhenian sea,Crete
Baleares,Pityussae
Baleares,Ebusus
Baleares,Dianium
Baleares,Dianium
Baleares,New Carthage
Baleares,Pityussae
Baleares,Sucro
Baleares,Colubraria
Baleares,Gymnasiae
Pityussae,Ebusus
Pityussae,Dianium
Pityussae,Dianium
Pityussae,New Carthage
Pityussae,Baleares
Pityussae,Sucro
Pityussae,Colubraria
Pityussae,Baleares
Pityussae,Gymnasiae
Ebusus,Dianium
Ebusus,Dianium
Ebusus,New Carthage
Ebusus,Pityussae
Ebusus,Baleares
Ebusus,Sucro
Ebusus,Colubraria
Ebusus,Baleares
Ebusus,Gymnasiae
Dianium,New Carthage
Dianium,Pityussae
Dianium,Baleares
Dianium,Sucro
Dianium,Colubraria
Dianium,Baleares
Dianium,Gymnasiae
Dianium,New Carthage
Dianium,Pityussae
Dianium,Baleares
Dianium,Sucro
Dianium,Colubraria
Dianium,Baleares
Dianium,Gymnasiae
New Carthage,Pityussae
New Carthage,Baleares
New Carthage,Sucro
New Carthage,Colubraria
New Carthage,Baleares
New Carthage,Gymnasiae
Pityussae,Baleares
Pityussae,Sucro
Pityussae,Colubraria
Pityussae,Baleares
Pityussae,Gymnasiae
Baleares,Sucro
Baleares,Colubraria
Baleares,Gymnasiae
Sucro,Colubraria
Sucro,Baleares
Sucro,Gymnasiae
Colubraria,Baleares
Colubraria,Gymnasiae
Baleares,Gymnasiae
Palma,Pollentia
Palma,Sanisera
Pollentia,Sanisera
Capraria,Palma
Ebusus,Colubraria
Ebusus,Rhodanus
Ebusus,Stoechades
Ebusus,Lero
Ebusus,Antipolis
Ebusus,Lerina
Colubraria,Ebusus
Colubraria,Ebusus
Colubraria,Rhodanus
Colubraria,Stoechades
Colubraria,Lero
Colubraria,Antipolis
Colubraria,Lerina
Ebusus,Rhodanus
Ebusus,Stoechades
Ebusus,Lero
Ebusus,Antipolis
Ebusus,Lerina
Ebusus,Rhodanus
Ebusus,Stoechades
Ebusus,Lero
Ebusus,Antipolis
Ebusus,Lerina
Rhodanus,Stoechades
Rhodanus,Lero
Rhodanus,Antipolis
Rhodanus,Lerina
Stoechades,Lero
Stoechades,Antipolis
Stoechades,Lerina
Lero,Antipolis
Lero,Lerina
Antipolis,Lerina
Corsica,Cyrnos
Corsica,Mariana
Corsica,Aleria
Cyrnos,Mariana
Cyrnos,Aleria
Cyrnos,Corsica
Mariana,Aleria
Mariana,Corsica
Aleria,Corsica
Capraria,Dianium
Capraria,Cosa
Capraria,Ilva
Capraria,Populonium
Capraria,Aethalia
Capraria,Planasia
Capraria,Tiber
Capraria,Antium
Capraria,Astura
Capraria,Formiae
Capraria,Pontiae
Capraria,Puteoli
Capraria,Pandateria
Capraria,Aenaria
Capraria,Pithecusa
Capraria,Neapolis
Capraria,Surrentum
Capraria,Capreae
Dianium,Cosa
Dianium,Ilva
Dianium,Populonium
Dianium,Aethalia
Dianium,Planasia
Dianium,Tiber
Dianium,Antium
Dianium,Astura
Dianium,Formiae
Dianium,Pontiae
Dianium,Puteoli
Dianium,Pandateria
Dianium,Aenaria
Dianium,Pithecusa
Dianium,Neapolis
Dianium,Surrentum
Dianium,Capreae
Cosa,Ilva
Cosa,Populonium
Cosa,Aethalia
Cosa,Planasia
Cosa,Tiber
Cosa,Antium
Cosa,Astura
Cosa,Formiae
Cosa,Pontiae
Cosa,Puteoli
Cosa,Pandateria
Cosa,Aenaria
Cosa,Pithecusa
Cosa,Neapolis
Cosa,Surrentum
Cosa,Capreae
Ilva,Populonium
Ilva,Aethalia
Ilva,Planasia
Ilva,Tiber
Ilva,Antium
Ilva,Astura
Ilva,Formiae
Ilva,Pontiae
Ilva,Puteoli
Ilva,Pandateria
Ilva,Aenaria
Ilva,Pithecusa
Ilva,Neapolis
Ilva,Surrentum
Ilva,Capreae
Populonium,Aethalia
Populonium,Planasia
Populonium,Tiber
Populonium,Antium
Populonium,Astura
Populonium,Formiae
Populonium,Pontiae
Populonium,Puteoli
Populonium,Pandateria
Populonium,Aenaria
Populonium,Pithecusa
Populonium,Neapolis
Populonium,Surrentum
Populonium,Capreae
Aethalia,Planasia
Aethalia,Tiber
Aethalia,Antium
Aethalia,Astura
Aethalia,Formiae
Aethalia,Pontiae
Aethalia,Puteoli
Aethalia,Pandateria
Aethalia,Aenaria
Aethalia,Pithecusa
Aethalia,Neapolis
Aethalia,Surrentum
Aethalia,Capreae
Planasia,Tiber
Planasia,Antium
Planasia,Astura
Planasia,Formiae
Planasia,Pontiae
Planasia,Puteoli
Planasia,Pandateria
Planasia,Aenaria
Planasia,Pithecusa
Planasia,Neapolis
Planasia,Surrentum
Planasia,Capreae
Tiber,Antium
Tiber,Astura
Tiber,Formiae
Tiber,Pontiae
Tiber,Puteoli
Tiber,Pandateria
Tiber,Aenaria
Tiber,Pithecusa
Tiber,Neapolis
Tiber,Surrentum
Tiber,Capreae
Antium,Astura
Antium,Formiae
Antium,Pontiae
Antium,Puteoli
Antium,Pandateria
Antium,Aenaria
Antium,Pithecusa
Antium,Neapolis
Antium,Surrentum
Antium,Capreae
Astura,Formiae
Astura,Pontiae
Astura,Puteoli
Astura,Pandateria
Astura,Aenaria
Astura,Pithecusa
Astura,Neapolis
Astura,Surrentum
Astura,Capreae
Formiae,Pontiae
Formiae,Puteoli
Formiae,Pandateria
Formiae,Aenaria
Formiae,Pithecusa
Formiae,Neapolis
Formiae,Surrentum
Formiae,Capreae
Pontiae,Puteoli
Pontiae,Pandateria
Pontiae,Aenaria
Pontiae,Pithecusa
Pontiae,Neapolis
Pontiae,Surrentum
Pontiae,Capreae
Puteoli,Pandateria
Puteoli,Aenaria
Puteoli,Pithecusa
Puteoli,Neapolis
Puteoli,Surrentum
Puteoli,Capreae
Pandateria,Aenaria
Pandateria,Pithecusa
Pandateria,Neapolis
Pandateria,Surrentum
Pandateria,Capreae
Aenaria,Pithecusa
Aenaria,Neapolis
Aenaria,Surrentum
Aenaria,Capreae
Pithecusa,Neapolis
Pithecusa,Surrentum
Pithecusa,Capreae
Neapolis,Surrentum
Neapolis,Capreae
Surrentum,Capreae
Sardinia,Corsica
Sardinia,Caralis
Sardinia,Gades
Sardinia,Gordis
Sardinia,Sulcis
Sardinia,Caralis
Caralis,Gades
Caralis,Gordis
Caralis,Sulcis
Gades,Gordis
Gades,Sulcis
Gades,Caralis
Gordis,Sulcis
Gordis,Caralis
Sulcis,Caralis
Ad Turrim Libysonis,Paestum
Ad Turrim Libysonis,Velia
Ad Turrim Libysonis,Italy
Ad Turrim Libysonis,Vibo
Paestum,Velia
Paestum,Italy
Paestum,Vibo
Velia,Italy
Velia,Vibo
Italy,Vibo
Sicily,Trinacria
Sicily,Bruttium
Sicily,Rhegium
Sicily,Rhegium
Trinacria,Bruttium
Trinacria,Rhegium
Trinacria,Rhegium
Bruttium,Rhegium
Bruttium,Rhegium
rock of Scylla,Charybdis
rock of Scylla,Pelorus
rock of Scylla,Italy
rock of Scylla,Pachynum
rock of Scylla,Peloponnesus
rock of Scylla,Lilybaion
rock of Scylla,promontory of Mercury
rock of Scylla,Caralis
rock of Scylla,Sardinia
rock of Scylla,Pelorus
rock of Scylla,Pachynum
rock of Scylla,Pachynum
rock of Scylla,Lilybaion
rock of Scylla,Lilybaion
rock of Scylla,Pelorus
Charybdis,Pelorus
Charybdis,Italy
Charybdis,Pachynum
Charybdis,Peloponnesus
Charybdis,Lilybaion
Charybdis,promontory of Mercury
Charybdis,Caralis
Charybdis,Sardinia
Charybdis,Pelorus
Charybdis,Pachynum
Charybdis,Pachynum
Charybdis,Lilybaion
Charybdis,Lilybaion
Charybdis,Pelorus
Pelorus,Italy
Pelorus,Pachynum
Pelorus,Peloponnesus
Pelorus,Lilybaion
Pelorus,promontory of Mercury
Pelorus,Caralis
Pelorus,Sardinia
Pelorus,Pachynum
Pelorus,Pachynum
Pelorus,Lilybaion
Pelorus,Lilybaion
Italy,Pachynum
Italy,Peloponnesus
Italy,Lilybaion
Italy,promontory of Mercury
Italy,Caralis
Italy,Sardinia
Italy,Pelorus
Italy,Pachynum
Italy,Pachynum
Italy,Lilybaion
Italy,Lilybaion
Italy,Pelorus
Pachynum,Peloponnesus
Pachynum,Lilybaion
Pachynum,promontory of Mercury
Pachynum,Caralis
Pachynum,Sardinia
Pachynum,Pelorus
Pachynum,Lilybaion
Pachynum,Lilybaion
Pachynum,Pelorus
Peloponnesus,Lilybaion
Peloponnesus,promontory of Mercury
Peloponnesus,Caralis
Peloponnesus,Sardinia
Peloponnesus,Pelorus
Peloponnesus,Pachynum
Peloponnesus,Pachynum
Peloponnesus,Lilybaion
Peloponnesus,Lilybaion
Peloponnesus,Pelorus
Lilybaion,promontory of Mercury
Lilybaion,Caralis
Lilybaion,Sardinia
Lilybaion,Pelorus
Lilybaion,Pachynum
Lilybaion,Pachynum
Lilybaion,Pelorus
promontory of Mercury,Caralis
promontory of Mercury,Sardinia
promontory of Mercury,Pelorus
promontory of Mercury,Pachynum
promontory of Mercury,Pachynum
promontory of Mercury,Lilybaion
promontory of Mercury,Lilybaion
promontory of Mercury,Pelorus
Caralis,Sardinia
Caralis,Pelorus
Caralis,Pachynum
Caralis,Pachynum
Caralis,Lilybaion
Caralis,Lilybaion
Caralis,Pelorus
Sardinia,Pelorus
Sardinia,Pachynum
Sardinia,Pachynum
Sardinia,Lilybaion
Sardinia,Lilybaion
Sardinia,Pelorus
Pelorus,Pachynum
Pelorus,Pachynum
Pelorus,Lilybaion
Pelorus,Lilybaion
Pachynum,Lilybaion
Pachynum,Lilybaion
Pachynum,Pelorus
Pachynum,Lilybaion
Pachynum,Lilybaion
Pachynum,Pelorus
Lilybaion,Pelorus
Lilybaion,Pelorus
Pelorus,Ionian Sea
Pelorus,Messana
Pelorus,Drepanum
Pelorus,Tauromenium
Pelorus,Naxos
Pelorus,Aetna
Pelorus,Tauromenium
Pelorus,Catina
Pelorus,Catina
Pelorus,Symaethus
Ionian Sea,Messana
Ionian Sea,Drepanum
Ionian Sea,Tauromenium
Ionian Sea,Naxos
Ionian Sea,Aetna
Ionian Sea,Tauromenium
Ionian Sea,Catina
Ionian Sea,Catina
Ionian Sea,Symaethus
Messana,Drepanum
Messana,Tauromenium
Messana,Naxos
Messana,Aetna
Messana,Tauromenium
Messana,Catina
Messana,Catina
Messana,Symaethus
Drepanum,Tauromenium
Drepanum,Naxos
Drepanum,Aetna
Drepanum,Tauromenium
Drepanum,Catina
Drepanum,Catina
Drepanum,Symaethus
Tauromenium,Naxos
Tauromenium,Aetna
Tauromenium,Catina
Tauromenium,Catina
Tauromenium,Symaethus
Naxos,Aetna
Naxos,Tauromenium
Naxos,Catina
Naxos,Catina
Naxos,Symaethus
Aetna,Tauromenium
Aetna,Catina
Aetna,Catina
Aetna,Symaethus
Tauromenium,Catina
Tauromenium,Catina
Tauromenium,Symaethus
Catina,Symaethus
Catina,Symaethus
Leontinum,Megaris
Leontinum,Syracuse
Leontinum,Arethusa
Leontinum,Pachynum
Leontinum,Sicily
Leontinum,Camarina
Leontinum,Agrigentum
Leontinum,Thermae
Leontinum,Selinus
Leontinum,Lilybaion
Leontinum,Drepana
Leontinum,Eryx
Leontinum,Panhormus
Leontinum,Solus
Leontinum,Himera
Leontinum,Cephaloedis
Leontinum,Aluntium
Leontinum,Agathyrnum
Leontinum,Tyndaris
Leontinum,Mylae
Leontinum,Pelorus
Megaris,Syracuse
Megaris,Arethusa
Megaris,Pachynum
Megaris,Sicily
Megaris,Camarina
Megaris,Agrigentum
Megaris,Thermae
Megaris,Selinus
Megaris,Lilybaion
Megaris,Drepana
Megaris,Eryx
Megaris,Panhormus
Megaris,Solus
Megaris,Himera
Megaris,Cephaloedis
Megaris,Aluntium
Megaris,Agathyrnum
Megaris,Tyndaris
Megaris,Mylae
Megaris,Pelorus
Syracuse,Arethusa
Syracuse,Pachynum
Syracuse,Sicily
Syracuse,Camarina
Syracuse,Agrigentum
Syracuse,Thermae
Syracuse,Selinus
Syracuse,Lilybaion
Syracuse,Drepana
Syracuse,Eryx
Syracuse,Panhormus
Syracuse,Solus
Syracuse,Himera
Syracuse,Cephaloedis
Syracuse,Aluntium
Syracuse,Agathyrnum
Syracuse,Tyndaris
Syracuse,Mylae
Syracuse,Pelorus
Arethusa,Pachynum
Arethusa,Sicily
Arethusa,Camarina
Arethusa,Agrigentum
Arethusa,Thermae
Arethusa,Selinus
Arethusa,Lilybaion
Arethusa,Drepana
Arethusa,Eryx
Arethusa,Panhormus
Arethusa,Solus
Arethusa,Himera
Arethusa,Cephaloedis
Arethusa,Aluntium
Arethusa,Agathyrnum
Arethusa,Tyndaris
Arethusa,Mylae
Arethusa,Pelorus
Pachynum,Sicily
Pachynum,Camarina
Pachynum,Agrigentum
Pachynum,Thermae
Pachynum,Selinus
Pachynum,Lilybaion
Pachynum,Drepana
Pachynum,Eryx
Pachynum,Panhormus
Pachynum,Solus
Pachynum,Himera
Pachynum,Cephaloedis
Pachynum,Aluntium
Pachynum,Agathyrnum
Pachynum,Tyndaris
Pachynum,Mylae
Pachynum,Pelorus
Sicily,Camarina
Sicily,Agrigentum
Sicily,Thermae
Sicily,Selinus
Sicily,Lilybaion
Sicily,Drepana
Sicily,Eryx
Sicily,Panhormus
Sicily,Solus
Sicily,Himera
Sicily,Cephaloedis
Sicily,Aluntium
Sicily,Agathyrnum
Sicily,Tyndaris
Sicily,Mylae
Sicily,Pelorus
Camarina,Agrigentum
Camarina,Thermae
Camarina,Selinus
Camarina,Lilybaion
Camarina,Drepana
Camarina,Eryx
Camarina,Panhormus
Camarina,Solus
Camarina,Himera
Camarina,Cephaloedis
Camarina,Aluntium
Camarina,Agathyrnum
Camarina,Tyndaris
Camarina,Mylae
Camarina,Pelorus
Agrigentum,Thermae
Agrigentum,Selinus
Agrigentum,Lilybaion
Agrigentum,Drepana
Agrigentum,Eryx
Agrigentum,Panhormus
Agrigentum,Solus
Agrigentum,Himera
Agrigentum,Cephaloedis
Agrigentum,Aluntium
Agrigentum,Agathyrnum
Agrigentum,Tyndaris
Agrigentum,Mylae
Agrigentum,Pelorus
Thermae,Selinus
Thermae,Lilybaion
Thermae,Drepana
Thermae,Eryx
Thermae,Panhormus
Thermae,Solus
Thermae,Himera
Thermae,Cephaloedis
Thermae,Aluntium
Thermae,Agathyrnum
Thermae,Tyndaris
Thermae,Mylae
Thermae,Pelorus
Selinus,Lilybaion
Selinus,Drepana
Selinus,Eryx
Selinus,Panhormus
Selinus,Solus
Selinus,Himera
Selinus,Cephaloedis
Selinus,Aluntium
Selinus,Agathyrnum
Selinus,Tyndaris
Selinus,Mylae
Selinus,Pelorus
Lilybaion,Drepana
Lilybaion,Eryx
Lilybaion,Panhormus
Lilybaion,Solus
Lilybaion,Himera
Lilybaion,Cephaloedis
Lilybaion,Aluntium
Lilybaion,Agathyrnum
Lilybaion,Tyndaris
Lilybaion,Mylae
Lilybaion,Pelorus
Drepana,Eryx
Drepana,Panhormus
Drepana,Solus
Drepana,Himera
Drepana,Cephaloedis
Drepana,Aluntium
Drepana,Agathyrnum
Drepana,Tyndaris
Drepana,Mylae
Drepana,Pelorus
Eryx,Panhormus
Eryx,Solus
Eryx,Himera
Eryx,Cephaloedis
Eryx,Aluntium
Eryx,Agathyrnum
Eryx,Tyndaris
Eryx,Mylae
Eryx,Pelorus
Panhormus,Solus
Panhormus,Himera
Panhormus,Cephaloedis
Panhormus,Aluntium
Panhormus,Agathyrnum
Panhormus,Tyndaris
Panhormus,Mylae
Panhormus,Pelorus
Solus,Himera
Solus,Cephaloedis
Solus,Aluntium
Solus,Agathyrnum
Solus,Tyndaris
Solus,Mylae
Solus,Pelorus
Himera,Cephaloedis
Himera,Aluntium
Himera,Agathyrnum
Himera,Tyndaris
Himera,Mylae
Himera,Pelorus
Cephaloedis,Aluntium
Cephaloedis,Agathyrnum
Cephaloedis,Tyndaris
Cephaloedis,Mylae
Cephaloedis,Pelorus
Aluntium,Agathyrnum
Aluntium,Tyndaris
Aluntium,Mylae
Aluntium,Pelorus
Agathyrnum,Tyndaris
Agathyrnum,Mylae
Agathyrnum,Pelorus
Tyndaris,Mylae
Tyndaris,Pelorus
Mylae,Pelorus
Mytistratini,Sicily
Mytistratini,Gaulos
Mytistratini,Melita
Mytistratini,Camerina
Mytistratini,Lilybaion
Mytistratini,Cosyra
Mytistratini,Lopadusa
Mytistratini,Aegusa
Mytistratini,Soluntum
Sicily,Gaulos
Sicily,Melita
Sicily,Camerina
Sicily,Lilybaion
Sicily,Cosyra
Sicily,Lopadusa
Sicily,Aegusa
Sicily,Soluntum
Gaulos,Melita
Gaulos,Camerina
Gaulos,Lilybaion
Gaulos,Cosyra
Gaulos,Lopadusa
Gaulos,Aegusa
Gaulos,Soluntum
Melita,Camerina
Melita,Lilybaion
Melita,Cosyra
Melita,Lopadusa
Melita,Aegusa
Melita,Soluntum
Camerina,Lilybaion
Camerina,Cosyra
Camerina,Lopadusa
Camerina,Aegusa
Camerina,Soluntum
Lilybaion,Cosyra
Lilybaion,Lopadusa
Lilybaion,Aegusa
Lilybaion,Soluntum
Cosyra,Lopadusa
Cosyra,Aegusa
Cosyra,Soluntum
Lopadusa,Aegusa
Lopadusa,Soluntum
Aegusa,Soluntum
Sicily,Metaurus
Sicily,Italy
Sicily,Aeolian
Metaurus,Italy
Metaurus,Aeolian
Italy,Aeolian
Lipara,Italy
Lipara,Sicily
Lipara,Hiera
Lipara,Strongyle
Lipara,Didyme
Italy,Sicily
Italy,Hiera
Italy,Strongyle
Italy,Lipara
Italy,Lipara
Italy,Didyme
Italy,Lipara
Sicily,Hiera
Sicily,Strongyle
Sicily,Lipara
Sicily,Lipara
Sicily,Didyme
Sicily,Lipara
Hiera,Strongyle
Hiera,Lipara
Hiera,Lipara
Hiera,Didyme
Hiera,Lipara
Strongyle,Lipara
Strongyle,Lipara
Strongyle,Didyme
Strongyle,Lipara
Lipara,Didyme
Lipara,Didyme
Didyme,Lipara
Locri,Italy
Locri,Caulon
Locri,Italy
Locri,Scylacium
Locri,Scylacium
Locri,Scylletium
Locri,Italy
Locri,Italy
Locri,Italy
Locri,Sicily
Locri,Petilia
Locri,Lacinium
Locri,Lacinium
Locri,Caulon
Italy,Locri
Italy,Caulon
Italy,Scylacium
Italy,Scylacium
Italy,Scylletium
Italy,Sicily
Italy,Petilia
Italy,Lacinium
Italy,Lacinium
Italy,Caulon
Locri,Caulon
Locri,Italy
Locri,Scylacium
Locri,Scylacium
Locri,Scylletium
Locri,Italy
Locri,Italy
Locri,Italy
Locri,Sicily
Locri,Petilia
Locri,Lacinium
Locri,Lacinium
Locri,Caulon
Caulon,Italy
Caulon,Scylacium
Caulon,Scylacium
Caulon,Scylletium
Caulon,Italy
Caulon,Italy
Caulon,Italy
Caulon,Sicily
Caulon,Petilia
Caulon,Lacinium
Caulon,Lacinium
Italy,Scylacium
Italy,Scylacium
Italy,Scylletium
Italy,Sicily
Italy,Petilia
Italy,Lacinium
Italy,Lacinium
Italy,Caulon
Scylacium,Scylletium
Scylacium,Italy
Scylacium,Italy
Scylacium,Italy
Scylacium,Sicily
Scylacium,Petilia
Scylacium,Lacinium
Scylacium,Lacinium
Scylacium,Caulon
Scylacium,Scylletium
Scylacium,Italy
Scylacium,Italy
Scylacium,Italy
Scylacium,Sicily
Scylacium,Petilia
Scylacium,Lacinium
Scylacium,Lacinium
Scylacium,Caulon
Scylletium,Italy
Scylletium,Italy
Scylletium,Italy
Scylletium,Sicily
Scylletium,Petilia
Scylletium,Lacinium
Scylletium,Lacinium
Scylletium,Caulon
Italy,Sicily
Italy,Petilia
Italy,Lacinium
Italy,Lacinium
Italy,Caulon
Italy,Sicily
Italy,Petilia
Italy,Lacinium
Italy,Lacinium
Italy,Caulon
Italy,Sicily
Italy,Petilia
Italy,Lacinium
Italy,Lacinium
Italy,Caulon
Sicily,Petilia
Sicily,Lacinium
Sicily,Lacinium
Sicily,Caulon
Petilia,Lacinium
Petilia,Lacinium
Petilia,Caulon
Lacinium,Caulon
Lacinium,Caulon
Lacinium,Acroceraunium
Lacinium,Epirus
Lacinium,Croton
Lacinium,Thurii
Lacinium,Crathis
Lacinium,Sybaris
Lacinium,Siris
Lacinium,Metapontum
Lacinium,Italy
Lacinium,Bruttium
Lacinium,Lucania
Lacinium,Thebes
Lacinium,Lucania
Lacinium,Pandosia
Lacinium,Epirus
Acroceraunium,Epirus
Acroceraunium,Croton
Acroceraunium,Thurii
Acroceraunium,Crathis
Acroceraunium,Sybaris
Acroceraunium,Siris
Acroceraunium,Metapontum
Acroceraunium,Italy
Acroceraunium,Bruttium
Acroceraunium,Lucania
Acroceraunium,Thebes
Acroceraunium,Lucania
Acroceraunium,Pandosia
Acroceraunium,Epirus
Epirus,Croton
Epirus,Thurii
Epirus,Crathis
Epirus,Sybaris
Epirus,Siris
Epirus,Metapontum
Epirus,Italy
Epirus,Bruttium
Epirus,Lucania
Epirus,Thebes
Epirus,Lucania
Epirus,Pandosia
Croton,Thurii
Croton,Crathis
Croton,Sybaris
Croton,Siris
Croton,Metapontum
Croton,Italy
Croton,Bruttium
Croton,Lucania
Croton,Thebes
Croton,Lucania
Croton,Pandosia
Croton,Epirus
Thurii,Crathis
Thurii,Sybaris
Thurii,Siris
Thurii,Metapontum
Thurii,Italy
Thurii,Bruttium
Thurii,Lucania
Thurii,Thebes
Thurii,Lucania
Thurii,Pandosia
Thurii,Epirus
Crathis,Sybaris
Crathis,Siris
Crathis,Metapontum
Crathis,Italy
Crathis,Bruttium
Crathis,Lucania
Crathis,Thebes
Crathis,Lucania
Crathis,Pandosia
Crathis,Epirus
Sybaris,Siris
Sybaris,Metapontum
Sybaris,Italy
Sybaris,Bruttium
Sybaris,Lucania
Sybaris,Thebes
Sybaris,Lucania
Sybaris,Pandosia
Sybaris,Epirus
Siris,Metapontum
Siris,Italy
Siris,Bruttium
Siris,Lucania
Siris,Thebes
Siris,Lucania
